Time (s),Channel 1 (V),Channel 2 (V)
-0.005951428571428552,-0.7654404082560997,2.253483720292861
-0.005888928571428531,-0.7657759765084039,2.270189055794503
-0.005826428571428566,-0.7654404082560998,2.285871615653167
-0.005763928571428545,-0.7654404082560997,2.299849549440256
-0.005701428571428524,-0.7654404082560997,2.313145632798705
-0.005638928571428559,-0.7654404082560997,2.325078015299868
-0.005576428571428538,-0.7654404082560997,2.336328547372398
-0.005513928571428572,-0.7657759765084039,2.345533528159009
-0.005451428571428552,-0.765775976508404,2.354397583731309
-0.005388928571428531,-0.7654404082560998,2.361557013232013
-0.005326428571428565,-0.7657759765084039,2.368034592304069
-0.005263928571428544,-0.7654404082560997,2.373148470518858
-0.005201428571428524,-0.765775976508404,2.377580498305008
-0.005138928571428558,-0.765775976508404,2.380648825233878
-0.005076428571428537,-0.765775976508404,2.382694376519792
-0.005013928571428572,-0.765775976508404,2.382694376519792
-0.004951428571428551,-0.765775976508404,2.382694376519792
-0.00488892857142853,-0.7654404082560997,2.381330675662515
-0.004826428571428565,-0.7654404082560997,2.378262348733645
-0.004763928571428544,-0.765775976508404,2.374853096590454
-0.004701428571428523,-0.7654404082560997,2.369739218375665
-0.004638928571428558,-0.7654404082560997,2.363602564517924
-0.004576428571428537,-0.7654404082560997,2.357124985445862
-0.004513928571428572,-0.7657759765084039,2.348601855087888
-0.004451428571428551,-0.765775976508404,2.33905594908695
-0.00438892857142853,-0.7657759765084039,2.328828192657372
-0.004326428571428564,-0.7654404082560998,2.317236735370535
-0.004263928571428544,-0.765775976508404,2.304281577226404
-0.004201428571428523,-0.7654404082560998,2.290644568653634
-0.004138928571428557,-0.765775976508404,2.275643859223601
-0.004076428571428536,-0.765775976508404,2.259279448936286
-0.004013928571428571,-0.765775976508404,2.242233188220339
-0.00395142857142855,-0.765775976508404,2.223823226647101
-0.003888928571428529,-0.765775976508404,2.204390489430905
-0.003826428571428564,-0.765775976508404,2.183934976571778
-0.003763928571428543,-0.765775976508404,2.162797613283987
-0.003701428571428522,-0.765775976508404,2.140296549138917
-0.003638928571428557,-0.765775976508404,2.116772709350911
-0.003576428571428536,-0.765775976508404,2.092226093919937
-0.003513928571428571,-0.7654404082560998,2.066315777631699
-0.00345142857142855,-0.7654404082560997,2.040064536129118
-0.003388928571428529,-0.765775976508404,2.013131444197898
-0.003326428571428564,-0.765775976508404,1.98483465140944
-0.003263928571428543,-0.765775976508404,1.954833232549348
-0.003201428571428522,-0.765775976508404,1.924490888474936
-0.003138928571428556,-0.765775976508404,1.893125768757595
-0.003076428571428536,-0.765775976508404,1.860737873397282
-0.00301392857142857,-0.765775976508404,1.827668127608347
-0.002951428571428549,-0.765775976508404,1.793234680962105
-0.002888928571428528,-0.765775976508404,1.757778458672904
-0.002826428571428563,-0.765775976508404,1.722322236383752
-0.002763928571428542,-0.765775976508404,1.685502313237276
-0.002701428571428521,-0.765775976508404,1.648341464876479
-0.002638928571428556,-0.765775976508404,1.60981691565844
-0.002576428571428535,-0.765775976508404,1.569928665583108
-0.00251392857142857,-0.7654404082560998,1.530381340722113
-0.002451428571428549,-0.765775976508404,1.489129389789486
-0.002388928571428528,-0.765775976508404,1.447536513642539
-0.002326428571428563,-0.765775976508404,1.405261787067012
-0.002263928571428542,-0.765775976508404,1.362305210062789
-0.002201428571428521,-0.7654404082560998,1.318666782629927
-0.002138928571428556,-0.765775976508404,1.274346504768467
-0.002076428571428535,-0.765775976508404,1.229685301692667
-0.002013928571428569,-0.765775976508404,1.183660397759613
-0.001951428571428548,-0.765775976508404,1.137294568612197
-0.001888928571428528,-0.765775976508404,1.089905963821823
-0.001826428571428562,-0.765775976508404,1.042517359031514
-0.001763928571428541,-0.7654404082560997,0.9944469038125027
-0.00170142857142852,-0.765775976508404,0.9460355233791713
-0.001638928571428555,-0.765775976508404,0.8972832177315652
-0.001576428571428534,-0.765775976508404,0.8475081364409797
-0.001513928571428569,-0.765775976508404,0.7977330551504167
-0.001451428571428548,-0.765775976508404,0.7479579738598086
-0.001388928571428527,-0.765775976508404,0.697841967354881
-0.001326428571428562,-0.765775976508404,0.6473850356357033
-0.001263928571428541,-0.765775976508404,0.5965871787021375
-0.00120142857142852,-0.7657759765084039,0.5457893217685715
-0.001138928571428555,-0.7654404082560997,0.4946505396207329
-0.001076428571428534,-0.7654404082560997,0.4438526826871901
-0.001013928571428568,-0.7654404082560997,0.3930548257536705
-0.0009514285714285475,-0.7651048400037954,0.3425978940344236
-0.0008889285714285267,-0.7651048400037918,0.2935046631724534
-0.0008264285714285613,-0.7570512019484971,0.2433886566675945
-0.0007639285714285404,-0.7130917608966363,0.1949772762342625
-0.0007014285714285196,-0.6570518627618002,0.148270521872529
-0.0006389285714285542,-0.599669691617799,0.1049730196540256
-0.0005764285714285333,-0.5419519522214675,0.06576662000733158
-0.000513928571428568,-0.4842342128251625,0.03303779943271479
-0.0004514285714285471,-0.4255097686718921,0.01121858571627887
-0.0003889285714285262,-0.366785324518621,0.002013604929662497
-0.0003264285714285609,-0.3077253121130994,-0.0007137967848889204
-0.00026392857142854,-0.2486652997075509,-0.001395647213527029
-0.0002014285714285191,-0.1906119920588883,-0.001736572427846195
-0.0001389285714285537,-0.1312164114010625,-0.001736572427846195
-7.642857142853288e-05,-0.07215639899551407,-0.001736572427846195
-1.392857142856752e-05,-0.01309638658999245,-0.001736572427846195
4.857142857145336e-05,0.04562805756327848,-0.001395647213527029
0.0001110714285714465,0.1043525017165227,-0.001395647213527029
0.0001735714285714396,0.1630769458697668,-0.001395647213527029
